loan_id,P1,P2,P3,P4,P4b,P5,amt,amt_stated,freq,n_src,ev,batch,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg,suffix,lnlen,bgroup,anchor,auto,day,multi,P3b,inc_anchor,cal_anchor,evt_anchor,auto_f,lnamt,past_ordinary_f,past_late_f,past_overdue_f,past_loss_f,past_m,male,P3v3,P4v3,anchor_v3,day_v3,multi_v3,batch_v3,v2b,v3b,income_doc,pay_sched_rx,S2,S3,salday
B090708-5,2,5,5,1,0,4,,0,,2,급여140+11월 퇴직정산,4,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,649,1067,200만원,9개월,0.3,남자,세,기타,,,,31.0,24.0,2.0,0.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,,5,6.47543271670409,B090708-5,income,False,,True,1,1,0,0,0,14.50865773852422,31.0,2.0,0.0,0.0,0,1,4,1,event,1.0,False,4,1,1,0,0,0.0,0.0,
B090810-5,5,4,3,2,1,5,220000.0,1,월,1,"현 월급200, 월세절감",4,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,2012,2694,200만원,12개월,0.3,남자,세,기타,,,,21.0,19.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,7.60688453121963,B110225-18,,,,,0,0,0,0,0,14.50865773852422,21.0,0.0,0.0,0.0,0,1,2,1,,,,4,0,0,0,1,0.0,1.0050251256281408,
B090902-5,1,4,1,1,0,5,,0,,1,남편 현 월급 289만,4,4,4,0.0,0.0,1.0,16.0,64,61,1.0,0.25,,,1,0,2009,연체중,손실,173,2349,100만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,5,5.153291594497779,B090902-5,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,1,,,,4,0,0,0,0,0.0,0.0,
B090911-5,5,4,1,1,0,5,200000.0,1,월,1,"현 급여200, 지출150",4,8,8,1.0,0.625,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,618,728,200만원,12개월,0.3,여자,세,기타,,,,22.0,17.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,6.42648845745769,A080923-3,,,,,0,0,0,0,0,14.50865773852422,22.0,0.0,0.0,0.0,0,0,1,1,,,,4,0,0,0,0,0.0,0.0,
B090917-5,5,5,1,3,1,4,200000.0,1,월,3,3개월 평균수입 310만,4,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,893,195,200만원,12개월,0.3,남자,세,기타,,,,30.0,14.0,6.0,1.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,6.794586580876499,A080826-8,,,,,0,0,0,0,0,14.50865773852422,30.0,6.0,1.0,0.0,0,1,1,1,,,,4,0,0,0,0,0.0,0.0,
B090923-5,2,5,4,1,0,5,,0,,2,수급비 고정+상환이력,4,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,591,1011,100만원,9개월,0.3,여자,세,기타,,,,42.0,42.0,0.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,5,6.3818160174060985,B100808-7,income,False,,False,0,1,0,0,0,13.815510557964274,42.0,0.0,0.0,0.0,0,0,3,1,,,,4,1,0,1,0,0.0,0.0,
B090930-5,1,5,3,1,0,4,,0,,2,본인 정규직+남편 신규,4,8,8,0.75,0.25,0.25,0.5,4,3,4.0,0.5,5.0,7.0,1,0,2009,정상종료,완납,493,773,100만원,9개월,0.3,여자,세,기타,,,,23.0,7.0,12.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,5,6.20050917404269,B100604-5,,,,,0,0,0,0,0,13.815510557964274,23.0,12.0,0.0,0.0,0,0,1,1,,,,4,0,0,0,0,0.2028397565922921,2.028397565922921,
B091019-5,2,4,5,1,0,4,,0,,3,현 급여+야간수당 예정,4,9,9,0.8889,0.8889,0.1111,2.889,26,26,7.0,0.778,8.0,,1,0,2009,정상종료,완납,641,3103,100만원,9개월,0.3,여자,세,기타,,,,11.0,9.0,5.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,5,6.46302945692067,B100622-17,income,False,,True,0,1,0,0,0,13.815510557964274,11.0,5.0,0.0,0.0,0,0,3,1,,,,4,1,0,1,0,0.0,7.849293563579277,
B091022-5,1,5,3,1,0,5,,0,,2,부부수입222만 여유30,4,13,13,0.6923,0.4615,0.3077,2.846,37,10,3.0,0.231,4.0,6.0,1,0,2009,정상종료,완납,828,436,300만원,15개월,0.3,여자,세,기타,,,,73.0,53.0,6.0,0.0,0.0,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,,5,6.71901315438526,B090204-9,,,,,0,0,0,0,0,14.914122846632385,73.0,6.0,0.0,0.0,0,0,1,1,,,,4,0,0,0,0,0.0,1.2300123001230012,
B091031-5,1,5,3,1,0,5,,0,,3,급여210+상여+아내부업,4,10,10,1.0,0.9,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,160,769,200만원,12개월,0.3,남자,세,기타,,,,34.0,13.0,5.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,5.075173815233827,B100930-7,,,,,0,0,0,0,0,14.50865773852422,34.0,5.0,0.0,0.0,0,1,1,1,,,,4,0,0,0,0,0.0,0.0,
B091114-5,5,5,4,4,1,3,272222.0,1,월,3,어머니 보탬 조건부,4,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,378,1216,200만원,9개월,0.3,여자,세,기타,,,,30.0,28.0,0.0,0.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,,5,5.934894195619588,B091114-5,income,False,,False,0,1,0,0,0,14.50865773852422,30.0,0.0,0.0,0.0,0,0,3,1,,,,4,1,0,1,0,0.2645502645502645,0.0,
B091204-5,1,5,4,1,0,3,,0,,2,"내일 출근, 급여 예정",4,9,9,0.2222,0.2222,0.7778,8.444,76,28,1.0,0.111,2.0,4.0,1,0,2009,정상종료,완납,176,1581,50만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,500000.0,9.0,68055.55555555556,62500.0,,,,,5,5.170483995038151,B091204-5,income,False,,False,0,1,0,0,0,13.122363377404328,0.0,0.0,0.0,0.0,1,0,1,1,,,,4,1,0,1,0,0.0,0.0,
B091207-5,1,4,3,1,0,3,,0,,2,알바15만+남편 취업예정,4,12,12,0.5833,0.0833,0.4167,1.083,13,8,5.0,0.417,6.0,8.0,1,0,2009,정상종료,완납,180,362,150만원,12개월,0.3,여자,세,기타,,,,14.0,5.0,12.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,5,5.19295685089021,B090129-10,,,,,0,0,0,0,0,14.22097566607244,14.0,12.0,0.0,0.0,0,0,1,1,,,,4,0,0,0,0,0.0,11.11111111111111,
B100904-5,5,4,5,1,0,4,330000.0,1,월,1,재직 급여 219만 수령중,5,6,6,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,274,396,500만원,24개월,0.3,남자,세,기타,,,,48.0,36.0,0.0,0.0,0.0,1,,,,,5000000.0,24.0,333333.3333333334,273437.5,,,,,5,5.613128106388071,A080423-3,income,False,29.0,False,0,1,0,0,0,15.424948470398377,48.0,0.0,0.0,0.0,0,1,1,1,,,,5,1,0,1,0,0.0,0.0,
B100908-5,1,5,1,1,0,5,,0,,3,8월 실매출·알바 실적,5,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2010,연체중,손실,255,893,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,,5,5.541263545158426,B100908-5,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,0,0,0,0,0.0,0.0,
B100918-5,5,4,1,1,0,4,400000.0,1,월,1,현재 월급 174만,5,9,9,0.2222,0.2222,0.7778,12.222,110,31,3.0,0.333,,,1,0,2010,연체중,손실,133,985,150만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,5,4.890349128221754,B100918-5,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,0,0,0,0,0.7575757575757576,0.0,
B100930-5,5,4,1,3,1,4,100000.0,1,월,1,현 월급 142만,5,7,7,0.8571,0.4286,0.1429,0.571,4,4,4.0,0.571,5.0,,1,0,2010,정상종료,완납,213,781,100만원,12개월,0.3,남자,세,기타,,,,10.0,4.0,8.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,5,5.3612921657094255,B111218-5,,,,,0,0,0,0,0,13.815510557964274,10.0,8.0,0.0,0.0,0,1,1,1,,,,5,0,0,0,0,0.4784688995215311,0.0,
B101003-5,5,5,5,1,0,5,290000.0,1,월,3,4년간 월세 무연체,5,9,9,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,598,402,100만원,9개월,0.3,여자,세,기타,,,,78.0,51.0,0.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,5,6.393590753950631,B101003-5,income,False,31.0,False,0,1,0,0,0,13.815510557964274,78.0,0.0,0.0,0.0,0,0,1,2,,,,5,1,0,1,1,0.0,5.172413793103448,20.0
B101006-5,5,4,4,1,0,4,200000.0,1,월,1,매월15일 급여 148만,5,11,11,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,335,1471,200만원,12개월,0.3,여자,세,기타,,,,23.0,23.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,5.814130531825066,B120315-11,income,False,15.0,False,0,1,0,0,0,14.50865773852422,23.0,0.0,0.0,0.0,0,0,1,1,,,,5,1,0,1,0,0.0,0.0,
B101011-5,2,4,1,1,0,4,,0,,1,재직 11개월 월급200,5,11,11,0.0,0.0,1.0,13.091,144,31,1.0,0.091,,,1,0,2010,연체중,손실,580,1900,150만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,5,6.363028103540465,B101011-5,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,0,0,0,0,0.3472222222222222,0.0,
B101024-5,5,4,1,3,1,4,200000.0,1,월,1,월소득 320만 재직,5,5,5,1.0,0.8,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,229,823,150만원,6개월,0.3,여자,세,기타,,,,84.0,58.0,16.0,0.0,0.0,1,,,,,1500000.0,6.0,287500.0,271875.0,,,,,5,5.43372200355424,B101024-5,,,,,0,0,0,0,0,14.22097566607244,84.0,16.0,0.0,0.0,0,0,1,1,,,,5,0,0,0,0,0.0,0.0,
B101029-5,1,5,1,1,0,4,,0,,2,부부 현 소득 300만,5,3,3,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,255,928,400만원,15개월,0.3,여자,세,기타,,,,9.0,5.0,3.0,0.0,0.0,1,,,,,4000000.0,15.0,366666.6666666667,320000.0,,,,,5,5.541263545158426,B100210-17,,,,,0,0,0,0,0,15.201804919084164,9.0,3.0,0.0,0.0,0,0,1,1,,,,5,0,0,0,0,0.0,0.0,
B101031-5,5,5,4,2,1,4,210000.0,1,월,2,5월부터 부수입 실적,5,7,7,0.8571,0.8571,0.1429,0.429,3,3,6.0,0.857,7.0,,1,0,2010,정상종료,완납,1043,643,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,5,6.949856455000773,B101031-5,income,False,,True,0,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,3,1,,,,5,1,0,1,0,0.0,0.0,
B101129-5,5,5,4,2,1,4,160000.0,1,월,2,현 재직 급여 190만,5,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2010,연체중,손실,1686,3198,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,5,7.430114138561801,B101129-5,income,False,,False,0,1,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,2,2,,,,5,1,0,1,0,0.0,1.799640071985603,
B101204-5,5,4,4,3,1,5,250000.0,1,월,1,8~11월 실매출 기록,5,9,9,0.4444,0.2222,0.5556,8.222,74,31,5.0,0.556,,,1,0,2010,연체중,손실,1119,1855,200만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,,5,7.020190708311925,B101204-5,income,False,,False,0,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,1,2,,,,5,1,0,1,0,0.0,0.8960573476702509,
B101211-5,2,5,4,1,0,4,,0,,2,본인·동생 현 급여,5,15,15,0.0667,0.0,0.9333,16.133,242,28,1.0,0.067,5.0,6.0,1,0,2010,정상종료,완납,645,2936,300만원,15개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,,5,6.4692503167957724,B101211-5,income,False,,False,0,1,0,0,0,14.914122846632385,0.0,0.0,0.0,0.0,1,0,3,1,,,,5,1,0,1,0,1.5552099533437014,0.0,
B101212-5,1,2,1,1,0,4,,0,,0,3년차 재직 사실만,5,2,2,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,255,255,300만원,15개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,,5,5.541263545158426,B101212-5,,,,,0,0,0,0,0,14.914122846632385,0.0,0.0,0.0,0.0,1,0,1,1,,,,5,0,0,0,0,0.0,0.0,
B101215-5,5,5,1,2,1,4,300000.0,1,월,3,가족 3인 현 소득,5,14,14,0.1429,0.0714,0.8571,6.857,96,31,2.0,0.143,5.0,6.0,1,0,2010,연체중,손실,342,1603,300만원,24개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,,5,5.834810737062605,B101215-5,,,,,0,0,0,0,0,14.914122846632385,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,0,0,0,0,0.0,0.0,
B101220-5,4,5,3,1,0,4,,0,,2,현 대리운전 수입,5,5,5,0.6,0.6,0.4,6.8,34,31,2.0,0.4,3.0,5.0,1,0,2010,연체중,손실,601,1169,200만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,,5,6.398594934535208,B101220-5,,,,,1,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,4,1,income,,False,5,0,1,0,0,0.0,0.0,
B081212-6,3,4,5,1,0,4,,0,월,1,11월 실수령 165만,5,12,12,0.5,0.5,0.5,2.667,32,11,7.0,0.583,,,1,0,2008,정상종료,완납,459,305,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,6.129050210060545,B081212-6,income,False,,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,3,1,,,,5,1,0,1,0,2.4122807017543857,0.0,
B081231-6,3,3,5,5,1,4,,0,월,1,매월10일 급여일,5,12,12,0.5,0.0833,0.5,2.167,26,13,3.0,0.25,5.0,7.0,1,0,2008,정상종료,완납,125,293,200만원,12개월,0.3,남자,세,기타,,,,20.0,4.0,17.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,4.8283137373023015,B081231-6,income,False,10.0,False,1,1,0,0,0,14.50865773852422,20.0,17.0,0.0,0.0,0,1,4,1,income,10.0,False,5,1,1,0,0,0.0,0.0,
B090106-6,5,4,4,1,0,4,200000.0,1,월,1,현 급여 140만,5,6,6,0.8333,0.1667,0.1667,0.667,4,4,5.0,0.833,6.0,,1,0,2009,정상종료,완납,180,846,200만원,12개월,0.3,여자,세,기타,,,,6.0,1.0,7.0,3.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,5.19295685089021,B090106-6,income,False,,False,0,1,0,0,0,14.50865773852422,6.0,7.0,3.0,0.0,0,0,1,2,,,,5,1,0,1,0,0.0,0.0,
B090117-6,1,5,1,2,1,4,,0,,2,부부 급여 260만,5,10,10,0.6,0.1,0.4,1.4,14,7,5.0,0.5,7.0,8.0,1,0,2009,정상종료,완납,162,294,200만원,12개월,0.3,여자,세,기타,,,,40.0,8.0,9.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,5.087596335232384,A070905-1,,,,,0,0,0,0,0,14.50865773852422,40.0,9.0,0.0,0.0,0,0,1,2,,,,5,0,0,0,0,0.0,0.0,
B090121-6,5,5,1,3,1,4,100000.0,1,월,2,현 알바 일당 3만,5,8,8,0.0,0.0,1.0,26.875,215,61,1.0,0.125,,,1,0,2009,연체중,손실,312,798,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,5.7430031878094825,B090121-6,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,3,1,,,,5,0,0,0,0,0.0,0.0,
B090222-6,2,4,3,2,1,2,,0,,1,아내 취업 예정,5,6,6,0.6667,0.6667,0.3333,11.833,71,61,5.0,0.833,,,1,0,2009,연체중,손실,351,1329,100만원,12개월,0.3,남자,세,기타,,,,13.0,13.0,9.0,1.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,5.860786223465865,B090117-5,,,,,0,0,0,0,0,13.815510557964274,13.0,9.0,1.0,0.0,0,1,1,1,,,,5,0,0,0,0,0.0,0.0,
B090225-6,4,5,1,4,1,4,300000.0,1,월,2,현 배달·알바 수입,5,6,6,0.1667,0.0,0.8333,23.167,139,61,2.0,0.333,,,1,0,2009,연체중,손실,239,1477,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,5.476463551931511,B090225-6,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,2,,,,5,0,0,0,0,0.4184100418410041,0.0,
B090313-6,5,5,1,3,1,4,500000.0,1,월,2,현 부부소득 300만,5,12,12,0.1667,0.0833,0.8333,2.417,29,4,1.0,0.083,2.0,3.0,1,0,2009,정상종료,완납,229,1390,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,5.43372200355424,B090313-6,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,2,1,,,,5,0,0,0,0,3.619909502262444,0.0,
B090317-6,1,4,1,1,0,4,,0,,1,월급 200만 수령,5,9,9,0.8889,0.1111,0.1111,0.222,2,2,2.0,0.222,3.0,,1,0,2009,정상종료,완납,132,1204,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,4.882801922586371,B090317-6,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,0,0,0,0,0.0,7.633587786259541,
B090402-6,5,4,1,3,1,5,400000.0,1,월,1,3개월 급여통장 제출,5,6,6,0.6667,0.6667,0.3333,1.167,7,5,3.0,0.5,4.0,5.0,1,0,2009,정상종료,완납,515,328,200만원,6개월,0.3,여자,세,기타,,,,98.0,84.0,3.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,,6,6.244166900663736,B090402-6,,,,,0,0,0,0,0,14.50865773852422,98.0,3.0,0.0,0.0,0,0,1,3,,,,5,0,0,0,0,0.3891050583657587,1.9455252918287935,
B090406-6,2,4,2,1,0,4,,0,,2,부부 월 230만,5,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,222,1019,100만원,9개월,0.3,여자,세,기타,,,,125.0,120.0,0.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,6,5.402677381872279,B090406-6,,,,,0,0,0,0,0,13.815510557964274,125.0,0.0,0.0,0.0,0,0,1,2,,,,5,0,0,0,0,0.0,0.0,
B090427-6,3,5,5,5,1,3,,0,월,2,부업은 다음주 시작,5,10,10,0.2,0.2,0.8,19.3,193,61,3.0,0.3,,,1,0,2009,연체중,손실,1009,1288,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,6.9167150203536085,B090427-6,income,False,17.0,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,1,,,,5,1,0,1,1,0.0,0.0,17.0
B090428-6,5,5,1,2,1,4,250000.0,1,월,2,4월 정직원 발령,5,11,11,0.8182,0.7273,0.1818,1.0,11,10,3.0,0.273,5.0,,1,0,2009,정상종료,완납,863,719,200만원,12개월,0.3,여자,세,기타,,,,18.0,16.0,3.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,6.760414691083428,B090428-6,,,,,0,0,0,0,0,14.50865773852422,18.0,3.0,0.0,0.0,0,0,2,1,,,,5,0,0,0,0,0.3488372093023256,0.0,
B090429-6,2,4,5,3,1,3,,0,,1,4/26 첫 근무 신규,5,12,12,0.9167,0.1667,0.0833,0.083,1,1,10.0,0.833,11.0,,1,0,2009,정상종료,완납,517,1478,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,6.248042874508429,B090429-6,income,False,19.0,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,2,,,,5,1,0,1,1,0.0,1.9723865877712032,
B090511-6,5,5,5,3,1,4,,0,월,2,현 대리·인력 수입,5,11,11,0.8182,0.7273,0.1818,0.636,7,4,8.0,0.727,9.0,11.0,1,0,2009,정상종료,완납,1149,1079,100만원,12개월,0.3,남자,세,기타,,,,39.0,28.0,6.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,7.046647277848756,B090511-6,income,False,,False,0,1,0,0,0,13.815510557964274,39.0,6.0,0.0,0.0,0,1,3,1,,,,5,1,0,1,0,0.0870322019147084,1.7406440382941688,
B090609-6,3,5,5,2,1,4,,0,월,2,5월 실수령 실적,5,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2009,연체중,손실,522,997,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,,6,6.257667587882639,B090609-6,income,True,6.0,False,1,1,0,0,1,13.815510557964274,0.0,0.0,0.0,0.0,1,1,4,1,income,6.0,False,5,1,1,0,1,0.0,0.0,5.0
B090615-6,2,4,3,2,1,4,,0,,1,현 월급 130만,5,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,227,334,100만원,12개월,0.3,여자,세,기타,,,,13.0,10.0,4.0,2.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,5.424950017481403,B091029-12,,,,,0,0,0,0,0,13.815510557964274,13.0,4.0,2.0,0.0,0,0,1,2,,,,5,0,0,0,0,0.0,4.464285714285714,
B090707-6,5,4,1,1,0,4,300000.0,1,월,1,실수령 146만,5,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,202,506,100만원,12개월,0.3,남자,세,기타,,,,28.0,25.0,0.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,6,5.308267697401205,B090707-6,,,,,0,0,0,0,0,13.815510557964274,28.0,0.0,0.0,0.0,0,1,1,1,,,,5,0,0,0,0,0.0,0.0,
B090709-6,5,5,5,4,1,4,166000.0,1,월,2,급여+주말알바 실적,5,6,6,0.0,0.0,1.0,8.333,50,16,1.0,0.167,,,1,0,2009,정상종료,완납,1237,2227,100만원,6개월,0.3,여자,세,기타,,,,18.0,14.0,18.0,0.0,0.0,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,,6,7.120444372392488,B090709-6,income,False,,False,0,1,0,0,0,13.815510557964274,18.0,18.0,0.0,0.0,0,0,3,1,,,,5,1,0,1,0,0.0,0.0,
B090723-6,2,5,5,1,0,4,,0,,3,현 급여+예정 투잡,5,9,9,0.5556,0.4444,0.4444,1.778,16,5,5.0,0.556,6.0,7.0,1,0,2009,정상종료,완납,399,1232,100만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,6,5.988961416889864,B090723-6,income,False,,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,2,,,,5,1,0,1,0,0.2512562814070351,0.0,
B090725-6,5,4,4,4,1,4,200000.0,1,월,1,현 실급여 150만,5,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,447,1220,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,6.102558594613569,B090725-6,income,False,,False,0,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,5,1,0,1,0,0.0,0.0,
B090914-6,5,5,5,4,1,5,430000.0,1,월,2,두 곳 근무 실수입,5,3,3,0.0,0.0,1.0,33.0,99,61,1.0,0.333,,,1,0,2009,연체중,손실,1235,1763,100만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,6,7.118826249062078,B090914-6,income,False,,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,5,1,0,1,0,0.0836820083682008,0.0,
B090921-6,5,5,5,5,1,4,200000.0,1,월,2,교사급여·작년 성과급,5,12,12,0.8333,0.0833,0.1667,0.25,3,2,7.0,0.583,8.0,11.0,1,0,2009,정상종료,완납,696,2098,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,6,6.54534966033442,B090921-6,income,False,,True,1,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,4,1,income,,False,5,1,1,0,0,0.0,0.0,
B091007-6,5,5,5,1,0,4,200000.0,1,월,2,양육수당 지급 확정,5,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,851,2376,100만원,9개월,0.3,여자,세,기타,,,,103.0,49.0,3.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,6,6.746412128573375,B091007-6,income,False,25.0,False,1,1,0,0,0,13.815510557964274,103.0,3.0,0.0,0.0,0,0,4,1,income,25.0,False,5,1,1,0,0,0.1180637544273907,1.180637544273908,
